date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:39	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:47%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.99.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:40	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:47%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.9ad41d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:40	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:47%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.woff2	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.9b.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:40	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:48%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.9c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:40	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:48%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.9d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:48%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-brands-400.9e.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:49%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.9f.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:49%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.a0d41d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:49%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.woff2	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.a1.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:42	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:49%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.a2.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:42	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:50%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.a3.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:42	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:50%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-regular-400.a4.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:50%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.a5.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:51%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.a6d41d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:51%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.woff2	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.a7.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:51%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.a8.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:44	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:51%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.a9.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:44	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:52%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/webfonts/fa-solid-900.aa.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/fontawesome-all.min.css)
23:42:44	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:52%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-04.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-04.ab.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:52%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-02.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-02.ac.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:53%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-03.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-03.ad.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:53%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-01.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/bg-patrones/bkg-01.ae.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:46	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:53%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/objetivo.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/objetivo.af.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:51	116/116	---M--	200	added ('OK')	image/png	etag:%2274-5cd4fbdf20a79%22	http://meeyer.veracruz.tecnm.mx/images/grabbing.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/grabbing.png	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:52	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225ed-5cd4fbdd0420f%22	http://meeyer.veracruz.tecnm.mx/images/AjaxLoader.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/AjaxLoader.gif	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:52	11216/11216	---M--	200	added ('OK')	image/jpeg	etag:%223a563b85cba00c0df31bd9863e92347c:1554764682%22	https://framework-gb.cdn.gob.mx/landing/img/fondofooter.jpg	C:/Users/carli/Desktop/Energias/framework-gb.cdn.gob.mx/landing/img/fondofooter.jpg	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/estilo-compresion.min.css)
23:42:52	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-5cd4fbde9d4eb%22	http://meeyer.veracruz.tecnm.mx/images/fancybox_sprite.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/fancybox_sprite.png	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:53	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5cd4fbdd03657%22	http://meeyer.veracruz.tecnm.mx/images/blank.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/blank.gif	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:54	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-5cd4fbdd8e4fd%22	http://meeyer.veracruz.tecnm.mx/images/fancybox_loading.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/fancybox_loading.gif	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:54	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-5cd4fbdea6572%22	http://meeyer.veracruz.tecnm.mx/images/fancybox_sprite@2x.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/fancybox_sprite@2x.png	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:42:56	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-5cd4fbde05f0c%22	http://meeyer.veracruz.tecnm.mx/images/fancybox_loading@2x.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/fancybox_loading@2x.gif	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:01	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22953d-5cd4fbc3c9678%22	http://meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.eot	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:03	1131850/1131850	---M--	200	added ('OK')	application/javascript	etag:%2211454a-5cd4fbbbee2dc%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/fontawesome-all.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/fontawesome-all.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:43:03	44432/44432	---M--	200	added ('OK')	font/woff	etag:%22ad90-5cd4fbc4cde6d%22	http://meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.woff	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:06	202148/202148	---M--	200	added ('OK')	image/svg+xml	etag:%22315a4-5cd4fbc423bc7%22	http://meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.svg	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:09	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22953d-5cd4fbc3c9678%22	http://meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfontd41d.eot	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:18	80652/80652	---M--	200	added ('OK')	font/ttf	etag:%2213b0c-5cd4fbc46ac7e%22	http://meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/bootstrap/fonts/fontawesome-webfont.ttf	(from http://meeyer.veracruz.tecnm.mx/css/misc.css)
23:43:20	84572/84572	---M--	200	added ('OK')	image/jpeg	etag:%2214a5c-5cfe3f75d7e77%22	http://meeyer.veracruz.tecnm.mx/images/includes/homein1.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/homein1.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:43:47	1667945/1667945	---M--	200	added ('OK')	application/pdf	etag:%22197369-5cfe3f90f589a%22	http://meeyer.veracruz.tecnm.mx/images/includes/convocatorias/actual/convocatoria%20MEEYER%202021-2%20vf.pdf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/convocatorias/actual/convocatoria%20MEEYER%202021-2%20vf.pdf	(from http://meeyer.veracruz.tecnm.mx/)
23:43:48	180529/180529	---M--	200	added ('OK')	image/jpeg	etag:%222c131-5cfe3f7981e3e%22	http://meeyer.veracruz.tecnm.mx/images/includes/Otrofondo.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/Otrofondo.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:43:54	204452/204452	---M--	200	added ('OK')	image/jpeg	etag:%2231ea4-5cfe3f7561021%22	http://meeyer.veracruz.tecnm.mx/images/includes/general.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/general.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:43:54	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:02%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/ajax-loader.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/ajax-loader.c2.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:54	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:02%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.c3.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:02%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.c4d41d.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:03%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.c5.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:55	288298/288298	---M--	200	added ('OK')	image/jpeg	etag:%224662a-5cfe3f7ad1183%22	http://meeyer.veracruz.tecnm.mx/images/includes/portfolioId.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/portfolioId.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:43:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:03%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.c6.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:03%20GMT	http://meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/noticarrusel/fonts/slick.c7.delayed	(from http://meeyer.veracruz.tecnm.mx/css/noticarrusel/slick-theme.css)
23:43:56	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:46:03%20GMT	http://meeyer.veracruz.tecnm.mx/img/code_bg.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/img/code_bg.c8.delayed	(from http://meeyer.veracruz.tecnm.mx/css/jquery.snippet.css)
23:44:01	120082/120082	---M--	200	added ('OK')	image/jpeg	etag:%221d512-5cfe3f730d0ff%22	http://meeyer.veracruz.tecnm.mx/images/includes/blogId.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/blogId.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:44:05	201/201	---M--	200	added ('OK')	image/png	etag:%2215e11e5-c9-5c46c9d263fc7%22	https://cdn.datatables.net/1.10.21/images/sort_both.png	C:/Users/carli/Desktop/Energias/cdn.datatables.net/1.10.21/images/sort_both.png	(from https://cdn.datatables.net/1.10.21/css/jquery.dataTables.css)
23:44:07	274090/274090	---M--	200	added ('OK')	image/jpeg	etag:%2242eaa-5cfe3f74a38e3%22	http://meeyer.veracruz.tecnm.mx/images/includes/contact.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/contact.jpg	(from http://meeyer.veracruz.tecnm.mx/css/green-scheme.css)
23:44:07	160/160	---M--	200	added ('OK')	image/png	etag:%2215e11c5-a0-5c43d36ba75e6%22	https://cdn.datatables.net/1.10.21/images/sort_asc.png	C:/Users/carli/Desktop/Energias/cdn.datatables.net/1.10.21/images/sort_asc.png	(from https://cdn.datatables.net/1.10.21/css/jquery.dataTables.css)
23:44:07	158/158	---M--	200	added ('OK')	image/png	etag:%2215e0f8f-9e-5d95379f2bee2%22	https://cdn.datatables.net/1.10.21/images/sort_desc.png	C:/Users/carli/Desktop/Energias/cdn.datatables.net/1.10.21/images/sort_desc.png	(from https://cdn.datatables.net/1.10.21/css/jquery.dataTables.css)
23:44:08	148/148	---M--	200	added ('OK')	image/png	etag:%2215e000a-94-5c43d36ba75e6%22	https://cdn.datatables.net/1.10.21/images/sort_asc_disabled.png	C:/Users/carli/Desktop/Energias/cdn.datatables.net/1.10.21/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.21/css/jquery.dataTables.css)
23:44:08	146/146	---M--	200	added ('OK')	image/png	etag:%2215e0f8f-92-5dbfbd45a8a53%22	https://cdn.datatables.net/1.10.21/images/sort_desc_disabled.png	C:/Users/carli/Desktop/Energias/cdn.datatables.net/1.10.21/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.21/css/jquery.dataTables.css)
23:44:18	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:16%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=TecNM_Virtual&a	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/index2140-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:19	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:16%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=TecNM_Virtual&b	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/indexccc9-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:20	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:17%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=TecNM_Virtual&c	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/index478f-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:21	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:17%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=TecNM_Virtual&d	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/index2dc8-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:28	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:26%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=Posgrados	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/indexffa0-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:30	74944/74944	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:27%20GMT	http://meeyer.veracruz.tecnm.mx/index.php?vista=MiembrosSNI	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/index1785-2.html	(from http://meeyer.veracruz.tecnm.mx/index.php)
23:44:32	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:28%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=TecNM_Virtual&a	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineas2140.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:32	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:29%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=TecNM_Virtual&b	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineasccc9.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:41	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:36%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=TecNM_Virtual&c	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineas478f.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:44	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:38%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=TecNM_Virtual&d	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineas2dc8.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:46	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:40%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=Posgrados	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineasffa0.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:46	81188/81188	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:41%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php?vista=MiembrosSNI	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Lineas1785.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Lineas.php)
23:44:53	77161/77161	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:49%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php?vista=TecNM_Virtual&a	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Objetivos2140.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php)
23:44:55	77161/77161	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:52%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php?vista=TecNM_Virtual&b	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Objetivosccc9.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php)
23:44:59	77161/77161	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:55%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php?vista=TecNM_Virtual&c	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Objetivos478f.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php)
23:44:59	77161/77161	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:46:55%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php?vista=TecNM_Virtual&d	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Objetivos2dc8.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php)
23:45:05	77161/77161	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:47:01%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php?vista=Posgrados	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Objetivosffa0.html	(from http://meeyer.veracruz.tecnm.mx/MEEyER_Objetivos.php)
